match_id,home_team_id,away_team_id,home_team_name,away_team_name,home_score,away_score,team_h_difficulty,team_a_difficulty,gw,kickoff_time,season,stats,gameweek,gw_id
20201225,12,25,Leeds,West Brom,3,1,2,3,38,2021-05-23T15:00:00Z,2020-21,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 408}], 'h': [{'value': 1, 'element': 202}, {'value': 1, 'element': 204}, {'value': 1, 'element': 492}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 193}, {'value': 1, 'element': 203}, {'value': 1, 'element': 570}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 544}], 'h': [{'value': 1, 'element': 195}, {'value': 1, 'element': 204}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 417}], 'h': [{'value': 4, 'element': 194}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 408}], 'h': [{'value': 3, 'element': 492}, {'value': 1, 'element': 202}, {'value': 1, 'element': 685}]}, {'identifier': 'bps', 'a': [{'value': 27, 'element': 408}, {'value': 22, 'element': 417}, {'value': 15, 'element': 15}, {'value': 12, 'element': 412}, {'value': 11, 'element': 411}, {'value': 9, 'element': 419}, {'value': 8, 'element': 418}, {'value': 7, 'element': 446}, {'value': 5, 'element': 425}, {'value': 5, 'element': 654}, {'value': 3, 'element': 582}, {'value': 1, 'element': 358}, {'value': 1, 'element': 422}, {'value': 1, 'element': 544}], 'h': [{'value': 27, 'element': 492}, {'value': 25, 'element': 202}, {'value': 25, 'element': 685}, {'value': 24, 'element': 570}, {'value': 21, 'element': 203}, {'value': 19, 'element': 193}, {'value': 17, 'element': 204}, {'value': 16, 'element': 194}, {'value': 16, 'element': 200}, {'value': 13, 'element': 197}, {'value': 12, 'element': 195}, {'value': 10, 'element': 201}, {'value': 6, 'element': 206}, {'value': 5, 'element': 211}]}]",Gameweek 38,202038
20201323,13,23,Leicester,Spurs,2,4,3,4,38,2021-05-23T15:00:00Z,2020-21,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 543}, {'value': 1, 'element': 388}], 'h': [{'value': 2, 'element': 224}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 388}, {'value': 1, 'element': 390}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': [{'value': 1, 'element': 217}]}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 397}, {'value': 1, 'element': 400}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 383}], 'h': [{'value': 1, 'element': 217}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 543}, {'value': 1, 'element': 388}], 'h': [{'value': 3, 'element': 224}]}, {'identifier': 'bps', 'a': [{'value': 41, 'element': 543}, {'value': 35, 'element': 388}, {'value': 19, 'element': 390}, {'value': 18, 'element': 383}, {'value': 16, 'element': 398}, {'value': 16, 'element': 457}, {'value': 15, 'element': 386}, {'value': 15, 'element': 396}, {'value': 11, 'element': 542}, {'value': 10, 'element': 397}, {'value': 5, 'element': 392}, {'value': 5, 'element': 584}, {'value': 4, 'element': 394}, {'value': 4, 'element': 400}], 'h': [{'value': 50, 'element': 224}, {'value': 19, 'element': 240}, {'value': 18, 'element': 228}, {'value': 16, 'element': 238}, {'value': 16, 'element': 498}, {'value': 15, 'element': 236}, {'value': 12, 'element': 518}, {'value': 9, 'element': 231}, {'value': 6, 'element': 221}, {'value': 5, 'element': 226}, {'value': 4, 'element': 561}, {'value': 3, 'element': 217}, {'value': 2, 'element': 229}, {'value': 2, 'element': 233}]}]",Gameweek 38,202038
20201408,14,8,Liverpool,Crystal Palace,2,0,2,3,38,2021-05-23T15:00:00Z,2020-21,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 251}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 249}, {'value': 1, 'element': 254}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 140}, {'value': 1, 'element': 144}], 'h': [{'value': 1, 'element': 241}, {'value': 1, 'element': 259}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 128}], 'h': [{'value': 4, 'element': 252}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 251}, {'value': 2, 'element': 255}, {'value': 1, 'element': 252}]}, {'identifier': 'bps', 'a': [{'value': 17, 'element': 128}, {'value': 14, 'element': 146}, {'value': 11, 'element': 134}, {'value': 10, 'element': 131}, {'value': 9, 'element': 137}, {'value': 7, 'element': 133}, {'value': 7, 'element': 140}, {'value': 6, 'element': 129}, {'value': 5, 'element': 125}, {'value': 5, 'element': 139}, {'value': 5, 'element': 144}, {'value': 4, 'element': 141}, {'value': 4, 'element': 142}, {'value': 3, 'element': 135}], 'h': [{'value': 53, 'element': 251}, {'value': 31, 'element': 255}, {'value': 27, 'element': 252}, {'value': 26, 'element': 249}, {'value': 23, 'element': 589}, {'value': 19, 'element': 531}, {'value': 17, 'element': 259}, {'value': 17, 'element': 594}, {'value': 13, 'element': 253}, {'value': 10, 'element': 243}, {'value': 7, 'element': 254}, {'value': 3, 'element': 241}, {'value': 3, 'element': 248}, {'value': 3, 'element': 468}]}]",Gameweek 38,202038
20201609,16,9,Man City,Everton,5,0,4,5,38,2021-05-23T15:00:00Z,2020-21,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 268}, {'value': 1, 'element': 272}, {'value': 1, 'element': 282}, {'value': 1, 'element': 284}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 266}, {'value': 1, 'element': 272}, {'value': 1, 'element': 275}, {'value': 1, 'element': 276}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': [{'value': 1, 'element': 278}]}, {'identifier': 'penalties_missed', 'a': [{'value': 1, 'element': 150}], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 165}, {'value': 1, 'element': 166}], 'h': [{'value': 1, 'element': 276}, {'value': 1, 'element': 556}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 157}], 'h': [{'value': 3, 'element': 278}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 266}, {'value': 2, 'element': 272}, {'value': 1, 'element': 268}]}, {'identifier': 'bps', 'a': [{'value': 21, 'element': 157}, {'value': 15, 'element': 502}, {'value': 14, 'element': 165}, {'value': 12, 'element': 566}, {'value': 11, 'element': 156}, {'value': 10, 'element': 155}, {'value': 9, 'element': 163}, {'value': 7, 'element': 512}, {'value': 5, 'element': 164}, {'value': 4, 'element': 166}, {'value': 3, 'element': 159}, {'value': 3, 'element': 559}, {'value': 1, 'element': 154}, {'value': -6, 'element': 150}], 'h': [{'value': 57, 'element': 266}, {'value': 55, 'element': 272}, {'value': 53, 'element': 268}, {'value': 42, 'element': 278}, {'value': 37, 'element': 282}, {'value': 28, 'element': 284}, {'value': 27, 'element': 270}, {'value': 27, 'element': 273}, {'value': 26, 'element': 283}, {'value': 23, 'element': 275}, {'value': 20, 'element': 556}, {'value': 18, 'element': 276}, {'value': 8, 'element': 286}, {'value': 2, 'element': 287}]}]",Gameweek 38,202038
20202106,21,6,Sheffield Utd,Burnley,1,0,2,2,38,2021-05-23T15:00:00Z,2020-21,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 344}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 347}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 519}], 'h': [{'value': 1, 'element': 345}, {'value': 1, 'element': 346}, {'value': 1, 'element': 351}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 583}], 'h': [{'value': 3, 'element': 483}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 344}, {'value': 2, 'element': 347}, {'value': 2, 'element': 483}]}, {'identifier': 'bps', 'a': [{'value': 18, 'element': 97}, {'value': 16, 'element': 84}, {'value': 15, 'element': 519}, {'value': 13, 'element': 89}, {'value': 13, 'element': 583}, {'value': 12, 'element': 81}, {'value': 10, 'element': 90}, {'value': 10, 'element': 92}, {'value': 7, 'element': 98}, {'value': 7, 'element': 100}, {'value': 4, 'element': 86}, {'value': 4, 'element': 91}, {'value': 3, 'element': 87}, {'value': 3, 'element': 93}], 'h': [{'value': 33, 'element': 344}, {'value': 30, 'element': 347}, {'value': 30, 'element': 483}, {'value': 27, 'element': 352}, {'value': 25, 'element': 353}, {'value': 22, 'element': 345}, {'value': 17, 'element': 351}, {'value': 16, 'element': 349}, {'value': 8, 'element': 356}, {'value': 8, 'element': 699}, {'value': 6, 'element': 346}, {'value': 4, 'element': 262}, {'value': 3, 'element': 529}]}]",Gameweek 38,202038
20202622,26,22,West Ham,Southampton,3,0,2,4,38,2021-05-23T15:00:00Z,2020-21,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 450}, {'value': 1, 'element': 448}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 445}, {'value': 1, 'element': 450}, {'value': 1, 'element': 558}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 376}, {'value': 1, 'element': 479}, {'value': 1, 'element': 565}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 363}], 'h': [{'value': 5, 'element': 431}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 450}, {'value': 2, 'element': 431}, {'value': 1, 'element': 558}]}, {'identifier': 'bps', 'a': [{'value': 18, 'element': 365}, {'value': 16, 'element': 363}, {'value': 15, 'element': 479}, {'value': 13, 'element': 368}, {'value': 13, 'element': 370}, {'value': 9, 'element': 376}, {'value': 9, 'element': 565}, {'value': 8, 'element': 369}, {'value': 5, 'element': 364}, {'value': 5, 'element': 366}, {'value': 4, 'element': 258}, {'value': 4, 'element': 375}, {'value': 3, 'element': 381}, {'value': 2, 'element': 524}], 'h': [{'value': 68, 'element': 450}, {'value': 32, 'element': 431}, {'value': 31, 'element': 558}, {'value': 29, 'element': 435}, {'value': 24, 'element': 448}, {'value': 21, 'element': 432}, {'value': 19, 'element': 445}, {'value': 19, 'element': 576}, {'value': 8, 'element': 449}, {'value': 3, 'element': 427}, {'value': 3, 'element': 451}, {'value': 2, 'element': 437}, {'value': 2, 'element': 587}, {'value': 1, 'element': 301}]}]",Gameweek 38,202038
20202717,27,17,Wolves,Man Utd,1,2,4,3,38,2021-05-23T15:00:00Z,2020-21,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 290}, {'value': 1, 'element': 702}], 'h': [{'value': 1, 'element': 546}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 311}, {'value': 1, 'element': 495}], 'h': [{'value': 1, 'element': 504}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 305}], 'h': [{'value': 1, 'element': 458}, {'value': 1, 'element': 464}, {'value': 1, 'element': 473}, {'value': 1, 'element': 563}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 305}], 'h': [{'value': 2, 'element': 455}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 290}, {'value': 2, 'element': 702}], 'h': [{'value': 1, 'element': 546}]}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 290}, {'value': 29, 'element': 702}, {'value': 24, 'element': 495}, {'value': 20, 'element': 295}, {'value': 17, 'element': 640}, {'value': 15, 'element': 311}, {'value': 14, 'element': 568}, {'value': 12, 'element': 307}, {'value': 11, 'element': 305}, {'value': 8, 'element': 310}, {'value': 8, 'element': 318}, {'value': 3, 'element': 673}, {'value': 3, 'element': 713}, {'value': 2, 'element': 712}], 'h': [{'value': 25, 'element': 546}, {'value': 21, 'element': 454}, {'value': 14, 'element': 459}, {'value': 14, 'element': 461}, {'value': 13, 'element': 504}, {'value': 11, 'element': 455}, {'value': 11, 'element': 458}, {'value': 9, 'element': 466}, {'value': 8, 'element': 473}, {'value': 6, 'element': 464}, {'value': 6, 'element': 642}, {'value': 5, 'element': 563}, {'value': 4, 'element': 465}, {'value': 2, 'element': 505}]}]",Gameweek 38,202038
20210401,4,1,Brentford,Arsenal,2,0,4,2,1,2021-08-13T19:00:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 77}, {'value': 1, 'element': 81}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 91}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 1}], 'h': [{'value': 4, 'element': 80}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 81}, {'value': 2, 'element': 91}, {'value': 1, 'element': 80}]}, {'identifier': 'bps', 'a': [{'value': 17, 'element': 16}, {'value': 14, 'element': 8}, {'value': 14, 'element': 10}, {'value': 13, 'element': 7}, {'value': 13, 'element': 21}, {'value': 13, 'element': 478}, {'value': 12, 'element': 67}, {'value': 11, 'element': 1}, {'value': 9, 'element': 17}, {'value': 7, 'element': 26}, {'value': 4, 'element': 22}, {'value': 4, 'element': 531}, {'value': -2, 'element': 530}], 'h': [{'value': 33, 'element': 81}, {'value': 32, 'element': 91}, {'value': 30, 'element': 80}, {'value': 25, 'element': 77}, {'value': 23, 'element': 483}, {'value': 22, 'element': 76}, {'value': 22, 'element': 83}, {'value': 9, 'element': 479}, {'value': 6, 'element': 84}, {'value': 4, 'element': 78}, {'value': 4, 'element': 96}, {'value': 4, 'element': 97}, {'value': 3, 'element': 90}, {'value': 1, 'element': 88}]}]",Gameweek 1,202101
20211712,17,12,Man Utd,Leeds,5,1,2,4,1,2021-08-14T11:30:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 185}], 'h': [{'value': 3, 'element': 277}, {'value': 1, 'element': 274}, {'value': 1, 'element': 289}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 188}], 'h': [{'value': 4, 'element': 272}, {'value': 1, 'element': 284}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 184}, {'value': 1, 'element': 196}], 'h': [{'value': 1, 'element': 275}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 199}], 'h': [{'value': 2, 'element': 270}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 277}, {'value': 2, 'element': 272}, {'value': 1, 'element': 289}]}, {'identifier': 'bps', 'a': [{'value': 25, 'element': 188}, {'value': 23, 'element': 185}, {'value': 17, 'element': 199}, {'value': 15, 'element': 198}, {'value': 14, 'element': 194}, {'value': 10, 'element': 184}, {'value': 9, 'element': 196}, {'value': 8, 'element': 267}, {'value': 7, 'element': 186}, {'value': 7, 'element': 187}, {'value': 7, 'element': 193}, {'value': 4, 'element': 463}, {'value': 1, 'element': 192}], 'h': [{'value': 61, 'element': 277}, {'value': 46, 'element': 272}, {'value': 28, 'element': 289}, {'value': 25, 'element': 274}, {'value': 23, 'element': 284}, {'value': 16, 'element': 270}, {'value': 14, 'element': 285}, {'value': 12, 'element': 273}, {'value': 8, 'element': 288}, {'value': 5, 'element': 275}, {'value': 5, 'element': 278}, {'value': 4, 'element': 271}, {'value': 3, 'element': 287}, {'value': 3, 'element': 485}]}]",Gameweek 1,202101
20210605,6,5,Burnley,Brighton,1,2,2,2,1,2021-08-14T14:00:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 63}, {'value': 1, 'element': 74}], 'h': [{'value': 1, 'element': 98}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 55}, {'value': 1, 'element': 75}], 'h': [{'value': 1, 'element': 107}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 63}], 'h': [{'value': 1, 'element': 98}, {'value': 1, 'element': 108}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 69}], 'h': [{'value': 4, 'element': 112}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 74}, {'value': 1, 'element': 55}], 'h': [{'value': 2, 'element': 107}]}, {'identifier': 'bps', 'a': [{'value': 28, 'element': 74}, {'value': 24, 'element': 55}, {'value': 22, 'element': 56}, {'value': 20, 'element': 63}, {'value': 19, 'element': 69}, {'value': 14, 'element': 59}, {'value': 14, 'element': 70}, {'value': 13, 'element': 75}, {'value': 12, 'element': 60}, {'value': 12, 'element': 73}, {'value': 11, 'element': 61}, {'value': 7, 'element': 53}, {'value': 5, 'element': 462}, {'value': 4, 'element': 64}], 'h': [{'value': 27, 'element': 107}, {'value': 17, 'element': 112}, {'value': 13, 'element': 98}, {'value': 13, 'element': 113}, {'value': 10, 'element': 104}, {'value': 10, 'element': 110}, {'value': 10, 'element': 118}, {'value': 8, 'element': 106}, {'value': 8, 'element': 115}, {'value': 5, 'element': 108}, {'value': 3, 'element': 101}, {'value': 3, 'element': 105}, {'value': 3, 'element': 109}, {'value': 2, 'element': 111}]}]",Gameweek 1,202101
20210708,7,8,Chelsea,Crystal Palace,3,0,2,4,1,2021-08-14T14:00:00Z,2021-22,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 122}, {'value': 1, 'element': 137}, {'value': 1, 'element': 527}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 125}, {'value': 1, 'element': 138}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 146}], 'h': [{'value': 1, 'element': 143}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 122}, {'value': 2, 'element': 527}, {'value': 1, 'element': 133}]}, {'identifier': 'bps', 'a': [{'value': 22, 'element': 148}, {'value': 20, 'element': 146}, {'value': 16, 'element': 150}, {'value': 15, 'element': 474}, {'value': 14, 'element': 477}, {'value': 9, 'element': 488}, {'value': 8, 'element': 157}, {'value': 5, 'element': 159}, {'value': 5, 'element': 162}, {'value': 3, 'element': 155}, {'value': 3, 'element': 541}, {'value': 1, 'element': 149}, {'value': 1, 'element': 154}], 'h': [{'value': 46, 'element': 122}, {'value': 37, 'element': 527}, {'value': 27, 'element': 133}, {'value': 25, 'element': 119}, {'value': 24, 'element': 125}, {'value': 22, 'element': 127}, {'value': 21, 'element': 137}, {'value': 20, 'element': 143}, {'value': 19, 'element': 138}, {'value': 14, 'element': 123}, {'value': 6, 'element': 134}, {'value': 4, 'element': 142}, {'value': 3, 'element': 539}, {'value': 1, 'element': 141}]}]",Gameweek 1,202101
